Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
300000,0.8461242,0.0,12.055874,1.3471223,0.09751077,9.409688e-05,248.0,33.43821031168888,33.43821031168888,1.0
310000,0.7938147,0.0,12.186716,1.236321,0.10333593,9.390901e-05,248.0,34.70760451555252,34.70760451555252,1.0
320000,0.7735473,0.0,12.345047,1.1725223,0.099868454,9.3700495e-05,248.0,34.410113871097565,34.410113871097565,1.0
330000,0.74687874,0.0,12.3098545,1.0899107,0.09487213,9.348813e-05,248.0,33.87383273839951,33.87383273839951,1.0
340000,0.7434716,0.0,12.648091,1.2297543,0.09904363,9.329265e-05,248.0,34.40729823112488,34.40729823112488,1.0
350000,0.7454703,0.0,12.521101,1.2323427,0.09756012,9.308453e-05,248.0,33.154769039154054,33.154769039154054,1.0
360000,0.77078325,0.0,12.612003,1.2196383,0.09919098,9.288921e-05,248.0,32.85896146297455,32.85896146297455,1.0
370000,0.74848735,0.0,12.428057,1.3864582,0.10224058,9.270311e-05,248.0,34.33622374137243,34.33622374137243,1.0
380000,0.7708512,0.0,12.565184,1.2288086,0.09827603,9.250813e-05,248.0,35.12283009290695,35.12283009290695,1.0
390000,0.75767225,0.0,12.387301,1.0800152,0.100707926,9.229437e-05,248.0,33.34245259066423,33.34245259066423,1.0
400000,0.70570314,0.0,12.77623,1.2282779,0.09876032,9.208775e-05,247.3125,34.8618071898818,34.8618071898818,1.0
410000,0.7317448,0.0,12.553814,1.257549,0.100068524,9.1910624e-05,248.0,34.22944145798683,34.22944145798683,1.0
420000,0.71001893,0.0,12.658009,1.2265973,0.09687124,9.170205e-05,248.0,33.27789959311485,33.27789959311485,1.0
430000,0.6553651,0.0,12.617841,1.2002103,0.09719939,9.150417e-05,248.0,34.22307359178861,34.22307359178861,1.0
440000,0.6297131,0.0,12.952454,1.2739805,0.09791198,9.1309594e-05,248.0,36.227721977233884,36.227721977233884,1.0
450000,0.6200377,0.0,12.8871765,1.2761896,0.09795427,9.1087895e-05,247.4255319148936,36.003192593654,36.003192593654,1.0
460000,0.6106693,0.0,13.361505,1.270477,0.094082355,9.091091e-05,248.0,36.084698513150215,36.084698513150215,1.0
470000,0.63142115,0.0,12.832807,1.1644905,0.09923119,9.069513e-05,248.0,33.725510609149936,33.725510609149936,1.0
480000,0.61345893,0.0,12.868788,1.2884184,0.098731026,9.0483016e-05,247.46875,34.42894223928452,34.42894223928452,1.0
490000,0.60323834,0.0,12.801096,1.3309592,0.09889667,9.0302536e-05,248.0,34.7661630880265,34.7661630880265,1.0
500000,0.5738043,0.0,12.81427,1.2743075,0.10118723,9.009906e-05,248.0,34.97762552060579,34.97762552060579,1.0
510000,0.5946801,0.0,12.769918,1.4900483,0.097272225,8.989818e-05,247.8,34.4194676399231,34.4194676399231,1.0
520000,0.5627426,0.0,12.772303,1.2649482,0.100077346,8.970974e-05,248.0,33.58352142886112,33.58352142886112,1.0
530000,0.5742506,0.0,12.749459,1.2960209,0.096554,8.950708e-05,248.0,36.65564046587263,36.65564046587263,1.0
540000,0.5536228,0.0,13.108878,1.570145,0.09719463,8.928955e-05,247.25,35.60397955179214,35.60397955179214,1.0
550000,0.55385846,0.0,13.147374,1.3651757,0.098518275,8.9091256e-05,248.0,35.65082091819949,35.65082091819949,1.0
560000,0.5212332,0.0,13.575586,1.3546915,0.10384841,8.8912784e-05,248.0,35.412718450411774,35.412718450411774,1.0
570000,0.5433205,0.0,13.327509,1.2734535,0.09809834,8.869872e-05,248.0,35.34185872426847,35.34185872426847,1.0
580000,0.5583069,0.0,13.618329,1.40194,0.089230776,8.849323e-05,248.0,35.00286443416889,35.00286443416889,1.0
590000,0.52297974,0.0,13.920461,1.3242545,0.10141406,8.829809e-05,248.0,35.506026109059654,35.506026109059654,1.0
600000,0.51883316,0.0,13.591392,1.4825368,0.09952171,8.810137e-05,247.06382978723406,36.04703864385915,36.04703864385915,1.0
610000,0.5490364,0.0,13.2278595,1.3085952,0.10498384,8.790672e-05,248.0,33.92443753424145,33.92443753424145,1.0
620000,0.56720465,0.0,13.272842,1.3655388,0.10039214,8.771366e-05,248.0,35.68343140216584,35.68343140216584,1.0
630000,0.5604578,0.0,13.8032255,1.3502967,0.09668443,8.7491695e-05,247.78787878787878,37.09125220775604,37.09125220775604,1.0
640000,0.59364074,0.0,13.703204,1.0202848,0.100352824,8.728887e-05,248.0,35.334646987915036,35.334646987915036,1.0
650000,0.5844847,0.0,13.604279,1.3976612,0.09881849,8.709452e-05,248.0,35.28066450176817,35.28066450176817,1.0
660000,0.55749965,0.0,12.835024,1.0674764,0.09766758,8.6889966e-05,248.0,32.90576899300019,32.90576899300019,1.0
670000,0.56145656,0.0,13.075552,1.2330288,0.09459703,8.66937e-05,248.0,34.380170023441316,34.380170023441316,1.0
680000,0.5519671,0.0,13.0278425,1.3156493,0.09305407,8.650064e-05,248.0,35.5698693153706,35.5698693153706,1.0
690000,0.56764066,0.0,13.391287,1.1642236,0.101245895,8.6314845e-05,248.0,35.027294900268316,35.027294900268316,1.0
700000,0.5818114,0.0,13.017667,1.2149391,0.09987942,8.6100365e-05,248.0,32.6853920308555,32.6853920308555,1.0
710000,0.55314046,0.0,12.975456,1.3274314,0.10270101,8.5907726e-05,247.7948717948718,35.53496561050415,35.53496561050415,1.0
720000,0.5145925,0.0,12.386111,1.2544342,0.105702415,8.570745e-05,248.0,34.17417399426724,34.17417399426724,1.0
730000,0.50381476,0.0,12.919673,1.4432213,0.102785386,8.5489955e-05,248.0,35.3012098968029,35.3012098968029,1.0
740000,0.5360872,0.0,12.85761,1.3969364,0.10154731,8.528629e-05,248.0,34.678799664974214,34.678799664974214,1.0
750000,0.5477535,0.0,13.428271,1.2866106,0.10421028,8.508981e-05,248.0,34.31803618055402,34.31803618055402,1.0
760000,0.5316622,0.0,12.878632,1.3221953,0.09904284,8.489209e-05,247.89795918367346,36.447379310925804,36.447379310925804,1.0
770000,0.55428785,0.0,13.00963,1.2637954,0.10145109,8.4699284e-05,247.4102564102564,35.069763131257965,35.069763131257965,1.0
780000,0.54760796,0.0,12.66485,1.2220914,0.09506525,8.451071e-05,248.0,35.27256752649943,35.27256752649943,1.0
790000,0.5492527,0.0,13.096009,1.2288697,0.09624468,8.431307e-05,248.0,35.716844642863556,35.716844642863556,1.0
800000,0.55136055,0.0,12.952849,1.5896631,0.09243244,8.41099e-05,245.97297297297297,35.33832071278546,35.33832071278546,1.0
810000,0.5967624,0.0,13.085371,1.4882348,0.09280471,8.3904386e-05,248.0,34.42318457648868,34.42318457648868,1.0
820000,0.5647386,0.0,13.106982,1.4750214,0.10192175,8.36894e-05,247.88095238095238,35.54316279946304,35.54316279946304,1.0
830000,0.52754307,0.0,13.285678,1.5462675,0.09921692,8.349292e-05,246.82051282051282,37.51434351205826,37.51434351205826,1.0
840000,0.5012315,0.0,13.179014,1.2913729,0.10012834,8.330106e-05,247.66666666666666,36.450456154055715,36.450456154055715,1.0
850000,0.5279753,0.0,13.076042,1.3534937,0.09880225,8.308785e-05,248.0,34.88087880888651,34.88087880888651,1.0
860000,0.5494739,0.0,13.589512,1.2726862,0.103470206,8.289596e-05,248.0,34.43810880506361,34.43810880506361,1.0
870000,0.535225,0.0,13.413811,1.2520359,0.10158193,8.270437e-05,248.0,35.7713564195131,35.7713564195131,1.0
880000,0.5407282,0.0,13.4227085,1.19646,0.10101429,8.250664e-05,248.0,35.33574395860944,35.33574395860944,1.0
890000,0.5270994,0.0,13.12936,1.5036793,0.10111872,8.230951e-05,247.52173913043478,36.70141858639924,36.70141858639924,1.0
900000,0.50814205,0.0,13.028323,1.2855861,0.09699534,8.210399e-05,247.76190476190476,36.30312247503372,36.30312247503372,1.0
910000,0.4880469,0.0,13.0045595,1.0571959,0.10559402,8.190794e-05,248.0,35.73651739358902,35.73651739358902,1.0
